State,Facility ID,Gross Load (MWh),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu),Technology,Technology_alt,Operating Year,Age,Total Capital Cost (2024$/kW),Total Nameplate Capacity (MW),Fuel Category,Energy Source,Latitude,Longitude,wind_cf,pvout,Wind Size (MW),Solar Size (MW),NGCC Size (MW),Wind Capital Cost ($),Solar Capital Cost ($),NGCC Capital Cost ($),Existing Capital Cost ($),Remaining Capital Cost ($),Fixed O&M - Wind ($/year),Fixed O&M - Solar ($/year),Fixed O&M - NGCC ($/year),Variable O&M - Wind ($/year),Variable O&M - Solar ($/year),Variable O&M - NGCC ($/year),Fixed O&M - Existing ($/year),Variable O&M - Existing ($/year),Fuel costs ($/MWh),NGCC Fuel Cost ($/year),Existing Fuel Cost ($/year),Annualized Capital - Wind ($),Annualized Capital - Solar ($),Annualized Capital - NGCC ($),Annualized Capital - Existing ($),Old Emissions (tonnes CO2),New Emissions (tonnes CO2),Delta Emissions (tonnes CO2),Net Capital Cost - Wind ($/year),Net Fixed O&M - Wind ($/year),Net Variable O&M - Wind ($/year),Net Fuel Cost - Wind ($/year),Net Capital Cost - Solar ($/year),Net Fixed O&M - Solar ($/year),Net Variable O&M - Solar ($/year),Net Fuel Cost - Solar ($/year),Net Capital Cost - NGCC ($/year),Net Fixed O&M - NGCC ($/year),Net Variable O&M - NGCC ($/year),Net Fuel Cost - NGCC ($/year),Total Cost - Wind ($/year),Total Cost - Solar ($/year),Total Cost - NGCC ($/year),MACC - Wind ($/tonne CO2),MACC - Solar ($/tonne CO2),MACC - NGCC ($/tonne CO2)
AZ,116,626683.21,1.707,337870.985,23.692,5685360.904,Natural Gas Fired Combustion Turbine,Combustion turbine,2019.0,5.0,8335.169537784614,626.2,Gas,NG,33.4225,-111.9122,0.06670708,1890.899,1072.4374956865204,331.42076554115187,121.25284614193949,3067171237.6634483,1297094640.2167163,142593347.06292084,5219483164.560725,10928438654.15899,31787047.372148465,5687180.336686166,1664801.5775288292,0.0,0.0,1316034.741,0.0,0.0,0.0,13971902.16695,0.0,156484804.75397146,66176807.81212634,7275006.951145932,557560845.6620094,306511.3881659295,211215.241043807,95296.14712212246,-401076040.9080379,31787047.372148465,0.0,0.0,-491384037.849883,5687180.336686166,0.0,0.0,-550285838.7108635,1664801.5775288292,1316034.741,13971902.16695,-369288993.53588945,-485696857.5131968,-533333100.2253846,-1204.8132884901993,-1584.5964498071621,-5596.586182460406
AZ,117,2112982.33,4.894,969426.802,133.486,16312518.425,Natural Gas Fired Combined Cycle,Combined cycle,2003.0,21.0,8696.129357130065,1206.7999999999997,Gas,NG,33.4417,-112.1583,0.045467876,1898.935,5305.020943993341,1112.7196374818432,408.82716701493695,15172359899.820953,5653643994.396634,480780748.40956587,10494488908.18456,13692927705.392666,157240820.7799626,19094268.979188427,5613197.003115085,0.0,0.0,4437262.893,0.0,0.0,0.0,47108941.04735,0.0,774082564.2291664,288444729.05451035,24529077.679292742,698603029.4548992,879449.1625443294,712152.591661511,167296.57088281843,75479534.7742672,157240820.7799626,0.0,0.0,-410158300.40038884,19094268.979188427,0.0,0.0,-674073951.7756064,5613197.003115085,4437262.893,47108941.04735,232720355.5542298,-391064031.4212004,-616914550.8321413,264.6205891889735,-444.66928627211973,-3687.550483412205
AZ,118,129391.26,0.483,95661.122,24.419,1609688.576,Natural Gas Fired Combustion Turbine,Combustion turbine,2002.0,22.0,2112.0103030148666,184.5,Gas,NG,32.5517,-111.3,0.11751835,1910.623,125.68839280086115,67.72202408613845,25.035070814952405,359468803.41046286,193836046.19098467,29441243.27838403,389665900.9062429,493617105.0049802,3725403.962617525,1162109.9333181358,343731.52228929655,0.0,0.0,271721.646,0.0,0.0,0.0,2884778.1416999996,0.0,18339832.098739292,9889371.5062303,1502070.4255305175,25183979.08516142,86782.3062632334,43609.60327924199,43172.70298399142,-6844146.986422129,3725403.962617525,0.0,0.0,-15294607.578931121,1162109.9333181358,0.0,0.0,-23681908.659630902,343731.52228929655,271721.646,2884778.1416999996,-3118743.023804604,-14132497.645612985,-20181677.349641606,-35.93754485326354,-162.84998929096707,-467.46383605226293
AZ,120,170621.92,0.502,99532.362,9.428,1674743.536,Natural Gas Steam Turbine,Oil/Gas steam,1959.0,65.0,5849.583672323563,417.0,Gas,NG,32.7214,-114.7106,0.2054651,1916.102,94.79657722402214,89.04636364771517,33.0125222505998,271118210.86070335,201174126.40659645,38822726.16670537,2439276391.358926,0.0,2809770.5489200163,1528035.6001947925,453261.9305007353,0.0,0.0,358306.03200000006,0.0,0.0,0.0,3804015.7064000005,0.0,13832250.306345137,10263754.923663413,1980706.7338182959,0.0,90294.2359612614,57505.848864464,32788.38709679739,13832250.306345137,2809770.5489200163,0.0,0.0,10263754.923663413,1528035.6001947925,0.0,0.0,1980706.7338182959,453261.9305007353,358306.03200000006,3804015.7064000005,16642020.855265154,11791790.523858206,6596290.402719032,184.30878425512142,130.59294868962837,201.17764204886203
AZ,124,1343.8,0.032,1099.476,0.481,18501.683,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,594.5735117858569,85.0,Gas,NG,32.252273,-110.992148,0.07167208,1907.701,2.140328962231832,0.7044080623311392,0.2600030957356242,6121340.83198304,2650913.5434761457,305763.64058509405,50538748.50179784,62156285.97364148,63439.350440551505,12087.642349602347,3569.84250445012,0.0,0.0,2821.98,0.0,0.0,0.0,29960.020999999997,0.0,312306.27529459324,135247.64551017908,15599.834469715413,3171167.6724729915,997.4278052172001,452.90991746,544.5178877572001,-2858861.3971783984,63439.350440551505,0.0,0.0,-3035920.0269628125,12087.642349602347,0.0,0.0,-3155567.838003276,3569.84250445012,2821.98,29960.020999999997,-2795422.046737847,-3023832.3846132103,-3119215.9944988256,-2802.6309594699087,-3031.6303283271113,-5728.399497299307
AZ,126,856948.65,15.752,534907.985,816.497,9000847.26,Natural Gas Steam Turbine,Oil/Gas steam,1967.0,57.0,24942.699400386897,528.9000000000001,Gas,NG,32.16,-110.9047,0.1058027,1928.52,924.6000998076418,444.3555894267002,165.80540399349897,2644356285.4498553,1347972169.543285,194987155.09635478,13192193712.864632,0.0,27405146.9582985,7625141.914562175,2276508.196830741,0.0,0.0,1799592.165,0.0,0.0,0.0,19105670.151750002,0.0,134913099.06250596,68772541.6744123,9948100.22997923,0.0,485260.3398998295,288823.145065455,196437.19483437447,134913099.06250596,27405146.9582985,0.0,0.0,68772541.6744123,7625141.914562175,0.0,0.0,9948100.22997923,2276508.196830741,1799592.165,19105670.151750002,162318246.02080446,76397683.58897448,33129870.74355997,334.4972433855015,157.43648781341778,168.6537560847035
SC,130,9164494.42,4638.007,9307816.625,3264.528,90719494.544,Conventional Steam Coal,Coal,2008.0,16.0,10765.507505523248,2390.1,Coal,BIT,33.371506,-80.113235,0.27377507,1580.072,3821.294604540709,5800.0485391739,1773.1782408482318,10928902568.986427,11310296773.383827,2085257611.2375207,25730639488.951115,38919900904.938644,113263172.07858661,99528832.93222412,24345737.246846225,0.0,0.0,19245438.282,0.0,0.0,0.0,204322403.0939,0.0,557584514.2528929,577042964.0702852,106388298.81725746,1985664516.987597,8443908.832605638,3088770.9564852137,5355137.876120424,-1428080002.734704,113263172.07858661,0.0,0.0,-1408621552.9173117,99528832.93222412,0.0,0.0,-1879276218.1703396,24345737.246846225,19245438.282,204322403.0939,-1314816830.6561174,-1309092719.9850876,-1631362639.5475934,-155.71186955252674,-155.0339713439475,-304.63503971058316
FL,136,10398419.64,3194.442,6452594.227,1465.672,79255280.689,Conventional Steam Coal,Coal,1984.0,40.0,6921.469613961109,1897.8,Coal,BIT,29.733056,-81.632778,0.1774386,1588.472,6689.8305660598735,6546.177294620673,2011.922382168563,19132915418.931236,14576515613.948359,2366020721.43023,13135565033.375391,0.0,198286577.97801465,112332402.37569076,27623694.307174373,0.0,0.0,21836681.244000003,0.0,0.0,0.0,231832765.87379998,0.0,976147173.3109113,743683030.0937418,120712624.74373995,0.0,5853694.758042727,3504649.040680788,2349045.7173619387,976147173.3109113,198286577.97801465,0.0,0.0,743683030.0937418,112332402.37569076,0.0,0.0,120712624.74373995,27623694.307174373,21836681.244000003,231832765.87379998,1174433751.288926,856015432.4694326,402005766.1687143,200.63119103969404,146.2350648354706,171.1357779022628
AZ,141,163506.94,0.519,102744.69,213.28,1728862.029,Petroleum Liquids,Combustion turbine - aeroderivative,1961.0,63.0,9171.191716695568,712.3,Oil,DFO,33.5561,-112.2153,0.054393373,1900.396,343.1516415366915,86.03835218348561,31.635891184892813,981413694.7949377,386065084.8126461,37203808.03343395,6532639859.802253,0.0,10171014.655147538,1476418.123468613,434360.78596857836,0.0,0.0,343364.574,0.0,0.0,0.0,3645387.2273000004,0.0,50070999.795190126,19696754.67655169,1898110.7297586622,0.0,93208.41077424299,55107.83948469801,38100.57128954498,50070999.795190126,10171014.655147538,0.0,0.0,19696754.67655169,1476418.123468613,0.0,0.0,1898110.7297586622,434360.78596857836,343364.574,3645387.2273000004,60242014.45033766,21173172.8000203,6321223.317027241,646.3152193019132,227.15946580511002,165.9088854334796
AZ,147,1285009.72,2.676,530083.426,42.571,8919617.088,Natural Gas Fired Combined Cycle,Combined cycle,2002.0,22.0,8034.550090420521,573.7,Gas,NG,33.3556,-111.9353,0.050698236,1898.204,2893.4065387752235,676.9608186912394,248.62814797616284,8275142700.897139,3185015048.011635,292386702.0199675,4609421386.874253,5839077105.400517,85760569.80929762,11616647.64874167,3413664.471712716,0.0,0.0,2698520.412,0.0,0.0,0.0,28649291.7074,0.0,422191651.36916625,162497108.67341223,14917352.972150134,297905389.0313787,480883.57379078213,433095.435496724,47788.13829405815,124286262.33778757,85760569.80929762,0.0,0.0,-135408280.35796645,11616647.64874167,0.0,0.0,-282988036.05922854,3413664.471712716,2698520.412,28649291.7074,210046832.1470852,-123791632.70922479,-248226559.46811584,436.793526739323,-257.42537166196234,-5194.313240258193
AZ,160,2037924.24,138.887,1483122.023,1183.104,20687363.112,Natural Gas Steam Turbine,Oil/Gas steam,1979.0,45.0,10329.374392059977,660.7,Gas,NG,32.0603,-109.8931,0.1066012,1946.052,2182.337036787506,1047.20954936182,394.30466682145345,6241483925.212267,3179300249.5079947,463702288.18202925,6824617660.834027,0.0,64684469.770381674,17970115.867048834,5413803.0754585555,0.0,0.0,4279640.904,0.0,0.0,0.0,45435520.9308,0.0,318435886.92359245,162205543.88659203,23657747.288153432,0.0,1345465.607498648,686855.260699608,658610.3467990401,318435886.92359245,64684469.770381674,0.0,0.0,162205543.88659203,17970115.867048834,0.0,0.0,23657747.288153432,5413803.0754585555,4279640.904,45435520.9308,383120356.69397414,180175659.75364086,78786712.19841199,284.74927531312545,133.913240702306,119.62568244080738
OK,165,3790234.8,785.411,2153586.545,996.73,29004186.916,Conventional Steam Coal,Coal,1985.0,39.0,5712.175798098658,1194.3,Coal,SUB,36.190278,-95.2894,0.4096539,1541.355,1056.196978374048,2459.027834618169,733.3478058973764,3020723358.149778,4365494402.048134,862417019.7353146,6822051555.669227,0.0,31305678.439006787,42196917.64204778,10068865.374970978,0.0,0.0,7959493.08,0.0,0.0,0.0,84503284.866,0.0,154115068.34418765,222724290.9592046,43999877.57207538,0.0,1953700.7637498614,1277448.22921716,676252.5345327014,154115068.34418765,31305678.439006787,0.0,0.0,222724290.9592046,42196917.64204778,0.0,0.0,43999877.57207538,10068865.374970978,7959493.08,84503284.866,185420746.78319442,264921208.60125238,146531520.89304635,94.9074444887377,135.59968523161774,216.6816587154108
AR,170,175675.9,0.558,110584.027,234.077,1860793.213,Natural Gas Steam Turbine,Oil/Gas steam,1970.0,54.0,2081.3263034563565,552.5,Gas,NG,34.4341,-92.9049,0.18374923,1497.525,109.13965359382996,117.31082762288851,33.9903838712174,312139409.2783537,253030494.436441,39972691.43255166,1149932782.659637,0.0,3234899.33252112,2013053.802008767,466687.9705518149,0.0,0.0,368919.39,0.0,0.0,0.0,3916694.1905,0.0,15925121.466042774,12909428.411584506,2039377.109925791,0.0,100320.1373587869,59209.22560553,41110.9117532569,15925121.466042774,3234899.33252112,0.0,0.0,12909428.411584506,2013053.802008767,0.0,0.0,2039377.109925791,466687.9705518149,368919.39,3916694.1905,19160020.798563894,14922482.213593272,6791678.660977606,190.98878154482205,148.7486222255081,165.2037955699086
AR,201,411773.43,1.153,211302.118,143.356,3555359.688,Natural Gas Fired Combined Cycle,Combined cycle,2002.0,22.0,1746.3598431012965,185.0,Gas,NG,35.462382,-93.804926,0.2295805,1532.954,204.74778047746852,268.6143455763791,79.67135477130253,585578652.16556,544971381.118428,93693513.21105178,323076570.97373986,409263734.10683644,6068724.213352167,4609422.170090665,1093887.701009984,0.0,0.0,864724.203,0.0,0.0,0.0,9180488.62185,0.0,29875789.107238676,27804036.215397265,4780173.647140159,20880332.58077158,191690.04852719457,138782.757994881,52907.29053231358,8995456.526467096,6068724.213352167,0.0,0.0,6923703.6346256845,4609422.170090665,0.0,0.0,-16100158.93363142,1093887.701009984,864724.203,9180488.62185,15064180.739819262,11533125.804716349,-4961058.4077714365,78.58613869400814,60.16549055795233,-93.76889948165892
CA,260,5565914.43,11.886,2232029.142,170.414,39620474.981,Natural Gas Fired Combined Cycle,Combined cycle,2002.0,22.0,4765.582608695652,1398.0,Gas,NG,36.804837,-121.782241,0.169046,1677.958,3758.612063487248,3317.076115186043,1076.9124738797307,10749630501.573528,7667188607.166674,1266449069.2825632,6662284486.956522,8439582661.769367,111405261.56176203,56921026.1365925,14786008.2663687,0.0,0.0,11688420.303,0.0,0.0,0.0,124092062.21685001,0.0,548438186.1566764,391174283.8063225,64613293.48161959,430581256.3755187,2024862.6875765272,1875917.431969581,148945.2556069463,117856929.78115773,111405261.56176203,0.0,0.0,-39406972.569196165,56921026.1365925,0.0,0.0,-365967962.8938991,14786008.2663687,11688420.303,124092062.21685001,229262191.34291977,17514053.567396335,-215401472.1076804,113.22357449201358,8.649501852571627,-1446.1788073069365
TX,298,6711822.2,5591.339,7236001.664,5510.945,69044241.042,Conventional Steam Coal,Coal,1986.0,38.0,6587.176332747511,1849.8,Coal,SUB,31.4219,-96.2525,0.4151581,1548.295,1845.5372979720898,4334.976221907398,1298.6266929804196,5278236672.200177,7683344990.376646,1527184990.9449735,12184958780.316345,0.0,54701725.51189274,74388191.96793096,17830144.49462116,0.0,0.0,14094826.620000001,0.0,0.0,0.0,149640075.949,0.0,269291725.5326477,391998570.5109895,77915847.08301915,0.0,6564389.99875534,2262130.40527474,4302259.5934806,269291725.5326477,54701725.51189274,0.0,0.0,391998570.5109895,74388191.96793096,0.0,0.0,77915847.08301915,17830144.49462116,14094826.620000001,149640075.949,323993451.04454046,466386762.47892046,259480894.1466403,49.356216054495874,71.04799723467848,60.31270045625394
CA,302,311572.12,0.903,178692.631,11.719,3006826.752,,,,,,,,,,,0.35,1300.0,101.6216960208741,239.67086153846154,60.28405696153549,290638050.61969995,424479139.8755983,70894050.98676574,,0.0,3012067.070058708,4112751.9839999997,827700.1020818823,0.0,0.0,654301.452,,0.0,0.0,6946500.415399998,0.0,14828138.07289916,21656611.31335091,3616961.971557008,0.0,162107.22084594567,105011.23913680398,57095.98170914169,14828138.07289916,,0.0,0.0,21656611.31335091,,0.0,0.0,3616961.971557008,,654301.452,6946500.415399998,,,,,,
CA,315,3450749.9,8.414,1666706.279,83.231,28045609.789,Natural Gas Steam Turbine,Oil/Gas steam,1964.0,60.0,6243.978910369069,1115.0,Gas,NG,33.7688,-118.1009,0.050129134,1798.856,7858.129185406087,1918.302511388939,667.6630872223512,22474249470.26141,8765596475.770622,785171790.573485,6962036485.061512,0.0,232914949.05543643,32918071.095434193,9167014.187562883,0.0,0.0,7246574.79,0.0,0.0,0.0,76934469.0205,0.0,1146619561.7513156,447214239.69403327,40058883.19421566,0.0,1512010.4357027314,1163029.3588213301,348981.07688140124,1146619561.7513156,232914949.05543643,0.0,0.0,447214239.69403327,32918071.095434193,0.0,0.0,40058883.19421566,9167014.187562883,7246574.79,76934469.0205,1379534510.806752,480132310.78946745,133406941.19227855,912.3842522724328,317.54563292171866,382.2755731756079
CA,330,156896.99,0.398,78757.514,3.995,1325244.62,,,,,,,,,,,0.35,1300.0,51.173186562296145,120.68999230769231,30.356975079328226,146355313.56816697,213753077.0220081,35699802.693289995,,0.0,1516773.2497064578,2071040.268,416801.2678391765,0.0,0.0,329483.679,,0.0,0.0,3498018.39205,0.0,7466939.695831188,10905523.667087749,1821377.4912908128,0.0,71447.61171083579,52880.043749533,18567.56796130279,7466939.695831188,,0.0,0.0,10905523.667087749,,0.0,0.0,1821377.4912908128,,329483.679,3498018.39205,,,,,,
CA,335,3299132.1,7.062,1398861.101,77.0,23538426.625,Natural Gas Steam Turbine,Oil/Gas steam,1958.0,66.0,2081.3263034563565,218.0,Gas,NG,33.6439,-117.9792,0.09951902,1767.445,3784.3344003844477,1866.6109555077664,638.3275481773857,10823196385.09952,5586515476.668194,750673196.6566056,453729134.1534857,0.0,112167671.62739503,32031043.996513274,8764237.236475507,0.0,0.0,6928177.41,0.0,0.0,0.0,73554150.16950001,0.0,552191463.0454124,285019881.80073893,38298790.484986305,0.0,1269025.3882523547,1111928.59584807,157096.7924042847,552191463.0454124,112167671.62739503,0.0,0.0,285019881.80073893,32031043.996513274,0.0,0.0,38298790.484986305,8764237.236475507,6928177.41,73554150.16950001,664359134.6728075,317050925.7972522,127545355.30096182,523.5191831644387,249.83812674849682,811.8902579037198
